27.9
62.7
27.8
15.2
117
7
39.6
60.1
58.6
52.9
75.5
32.2
24.4
45.1
34.5
28.8
37.1
58.5
81.4
28
66
35.2
35.1
32.2
48.4
46.3
34.4
52.6
73.7
53
39
20.6
49.2
9
77.2
64.1
48.6
43.5
36.3
31
22.9
9.5
63.3
31.1
25.9
28.3
93.3
64.1
41.9
10.5
25.3
53
34.7
37.7
41.8
90.8
11.9
14.3
63.3
8.9
50.6
41.6
47.2
27.2
38.6
67.5
24
9.7
18.7
14.3
63.3
8.9
50.6
41.6
47.2
44.7
62.8
32.6
81.6
41
67.5
32.8
26.7
39.9
73.3
44.5
37.3
8.1
12.1
37.3
36.5
33.3
72.5
32.8
67.4
27.1
48.7
14.9
31.3
39.1
57.1
31
49.1
22.2
55.4
27.2
61.6
40.1
61.2
9.2
18.2
12.8
85.7
4.9
9.8
10.1
131.7
98.4
30.9
96.2
88.5
79.5
44.8
33.6
52.7
46.7
17.6
38
11.9
44.7
52.1
43.5
65.6
64.4
30.6
29
53.7
36.2
102.2
86.3
50.1
18.9
27.3
108.8
44.9
30.7
83.2
37.6
106
35.3
26.1
57.8
20.8
65.8
44.7
107.9
76.5
44.3
56
11.4
12.2
85.8
51.1
107.2
30
76.5
44.8
36.4
20.4
38.7
88.6
31.2
40.9
15.9
107
42.2
80.9
76.5
45.6
76.7
39.7
14.9
52.2
5.9
17.2
171.8
13.5
52.4
34.3
53.2
59.7
51.6
27
14.3
34
93.1
63.6
24.3
30.9
46.2
60.3
45.4
33.4
73.6
86
29.4
59.9
11.6
37.6
50.7
38
53.8
78.1
44.9
110.9
73.6
54.4
3.7
51.5
53.1
82.6
33.6
78
48.2
37
23
80.2
48.9
63.7
23.1
38.9
68.2
87.6
25.1
25.4
97.8
21.7
38.3
26.1
99.8
31.5
31.4
75.1
59.4
25.3
80.4
59.2
66.7
44.5
96.3
27.6
30.4
62.3
50.9
63.8
39.3
33.6
14.4
76.3
44.8
33.3
75.9
65
15.6
10.7
32
32.9
32.5
18.5
50.6
21.2
34.3
22.4
43.1
40.7
50.7
69.6
67.8
7.2
12
22.8
64.6
17.9
32.6
27.6
66.9
25.1
87.6
42.1
63.7
31.5
13.1
14.6
42
26.4
11.5
13.1
43.8
60.5
41.8
28.2
25.8
51.5
36.1
12
29.9
60.4
44.9
103.7
72.8
58.5
57.8
33.7
8.9
10.2
90.3
46.4
26
36.5
139
42.6
36.1
52.9
64.6
83.5
52.6
34
29.9
21.6
17.5
40.2
38.3
62.2
37
49.8
88.7
68.1
50.8
25.3
29.9
27
25.6
25.5
3.4
95.4
15.4
50.3
74.1
42
47.9
19.6
25.8
34.9
24.3
12.3
38.9
14.5
19.3
63.9
66
11.1
57.4
12.4
4.8
39
124.9
60.8
43.5
10.8
25.2
52.7
81
61.7
2.9
47.8
105.2
45.8
65.5
34.2
30.3
41.5
57.6
69.9
38.7
68.5
31.4
74.1
37.6
39.8
62.7
7.8
62.7
53.5
49.6
43.8
37.2
43.5
28.8
21.5
126.2
39
62.2
79.5
33.6
107.7
111.9
43.8
90.5
41.3
90.6
48
65.4
10.1
71
42.6
70.1
85.9
61.8
42
61.1
29.9
59.2
38.1
15.5
44.7
29
52.6
138.4
32.7
117.9
101.1
103
87.5
13.1
14
17.8
35.8
70.8
25.7
27.2
70.8
61.1
48.1
96.5
123.5
53.9
35
90.5
25
81.7
76.3
131.2
12.1
108.5
36.7
36.5
26.6
54.1
61.6
69.1
32.7
36.7
98.6
65.3
48.3
51.1
85.8
49
23.5
51.9
74
44.9
88.6
7.8
24.1
81.1
57.7
60.3
64.9
71.7
53.6
60.9
32.3
2.7
55.3
139.5
86.5
23.6
34.1
18.2
85.7
64.5
99.7
30
68.1
67.7
17.4
54.1
97.2
86.7
76
45.7
62.4
76.7
49
52.1
20.2
29.8
42.3
49.8
84.5
23.4
28
68.8
125.3
82.8
91.2
98.5
38.9
14.2
11.7
34.6
32.7
57.4
85.4
79.7
189
105.5
47.4
54.1
4.7
17.1
29.3
53
66.1
133.1
25.4
52.6
29.3
49.2
32.3
16
22.3
135.6
55.6
97
72
61.5
82.8
61.4
137.2
109.2
81.4
25.2
46.4
7.4
97.4
43.9
21
