37.1
21.1
43.8
27.6
17.7
90.7
16.4
50.5
41.2
61.9
89.9
86.5
79
49.2
49
2.4
57.5
111.7
89.5
105.9
42.6
65.3
50.5
38.2
64.3
16.7
56
101.6
63.6
25.4
22.5
46.8
71.1
67.4
30.1
28.8
36.2
33.2
34.6
8.7
35.7
113.8
66.9
36.6
41.7
48.5
87.4
115.3
52.9
63.1
52.4
14.5
55.5
9.4
90.1
76.4
39
32.4
40.1
133.7
16.1
73.5
90.5
39.3
61.4
42
59.2
81.5
36.5
62.4
65.8
62.8
80.4
21.9
52.5
46.2
76.6
34.5
26.1
157
24.6
50.3
22.7
67.4
50.7
31.4
31.5
36.6
35.2
8.1
86.1
35.8
116.8
49.6
29.4
62.4
69.4
40.5
73.1
39.1
20.9
22.5
48.5
59.1
19.7
119.7
91.6
57.6
65.1
21.2
69
67.5
84
21.7
108.2
32.3
26.7
56
21.1
80.7
77.4
3.7
18.4
31.4
45.8
19.6
37.4
104.6
16.7
33
63.3
39
80.7
48.2
39.5
49.5
13.5
37.6
115.2
59.4
95.8
38
18.9
86.5
25
89.1
39.8
50.1
63.9
24.4
39.2
76
34.9
47.6
83.2
58.1
40.6
25.6
24.6
44.8
154
50.1
98.9
59
72.9
70
31.5
55.5
42.3
58.1
41.7
80.3
58.9
1.7
52.6
66.9
59.8
63.9
57.8
79.4
53.1
40.2
19.7
23
42.6
77.2
80.5
59.5
56.4
70.3
89.7
17.7
26.6
16.8
36.4
32.7
39.5
77
96.5
158.3
92.4
36.2
53.4
70.7
60.9
28.2
56.3
18.5
40.6
117.4
38.9
64.5
17.2
62.5
56.9
36.3
39.8
24.7
4.2
24.8
22.7
40.5
58.5
71.6
32.4
49.1
65.3
78.9
89.7
42.3
62.4
54.9
38.6
29.2
183.9
113.2
77.7
50
80
63.8
50.3
30.5
37.7
78.6
70.6
92
101.6
56.1
84.4
27
53.3
25
37.7
26.4
56.7
32.5
104.2
29.7
110.6
65.6
55.4
101.3
18.8
23.4
42.5
85.3
27.2
26.4
59.3
36.4
44.7
24.1
54.2
79
90.5
50
30.1
10.9
64.6
94
32.9
53.3
55.5
61.8
43
79.4
60.6
104
57.2
81.3
15.2
81.3
20.4
71.1
7.7
50.6
135.1
91.9
103.2
45.2
86.6
87.7
59.4
37
42.3
88.1
77
52.4
68.6
34.5
62
45
69.6
77.2
78.9
56.4
70.5
43.2
79.8
38
39.8
42.2
34.1
161.4
